"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2020","2020",899.32435,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2021","2021",896.93722,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Eastern and South-Eastern Asia","2015","2015",1397.8889,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Eastern and South-Eastern Asia","2016","2016",1442.08631,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Eastern and South-Eastern Asia","2017","2017",1479.83792,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Eastern and South-Eastern Asia","2018","2018",1554.95594,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Eastern and South-Eastern Asia","2019","2019",1682.00999,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Eastern and South-Eastern Asia","2020","2020",1762.23808,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Eastern and South-Eastern Asia","2021","2021",1821.08458,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40041","High income countries","2015","2015",3980.89285,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40041","High income countries","2016","2016",4012.11356,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40041","High income countries","2017","2017",4150.19862,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40041","High income countries","2018","2018",4332.22794,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40041","High income countries","2019","2019",4435.99109,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40041","High income countries","2020","2020",4525.29044,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40041","High income countries","2021","2021",4650.31329,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40630","Latin America and the Caribbean","2015","2015",529.46823,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40630","Latin America and the Caribbean","2016","2016",575.76925,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40630","Latin America and the Caribbean","2017","2017",583.63985,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40630","Latin America and the Caribbean","2018","2018",605.13041,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40630","Latin America and the Caribbean","2019","2019",608.8138,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40630","Latin America and the Caribbean","2020","2020",623.47127,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40630","Latin America and the Caribbean","2021","2021",625.35588,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40618","Central and Southern Asia","2015","2015",235.38376,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40618","Central and Southern Asia","2016","2016",259.75119,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40618","Central and Southern Asia","2017","2017",284.08643,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40618","Central and Southern Asia","2018","2018",298.83612,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40618","Central and Southern Asia","2019","2019",307.60152,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40618","Central and Southern Asia","2020","2020",313.81061,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40618","Central and Southern Asia","2021","2021",317.06809,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40640","Northern America ","2015","2015",3943.76038,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40640","Northern America ","2016","2016",3888.67315,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40640","Northern America ","2017","2017",4008.06111,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40640","Northern America ","2018","2018",4310.37676,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40640","Northern America ","2019","2019",4366.53201,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40640","Northern America ","2020","2020",4513.68419,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40640","Northern America ","2021","2021",4513.88898,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40042","Lower middle income countries","2015","2015",261.96931,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40042","Lower middle income countries","2016","2016",282.35026,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40042","Lower middle income countries","2017","2017",298.89992,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40042","Lower middle income countries","2018","2018",309.5275,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40042","Lower middle income countries","2019","2019",318.34449,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40042","Lower middle income countries","2020","2020",321.51138,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40042","Lower middle income countries","2021","2021",322.50614,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SWZ","Eswatini","2015","2015",139.10418,,
"EXPGDP_TOT","GERD as a percentage of GDP","TCD","Chad","2016","2016",0.3005,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","PNG","Papua New Guinea","2016","2016",33.39192,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HND","Honduras","2015","2015",22.14679,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HND","Honduras","2017","2017",34.2629,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HND","Honduras","2018","2018",201.23932,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HND","Honduras","2019","2019",187.42656,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TCD","Chad","2016","2016",58.7568,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","COD","Democratic Republic of the Congo","2015","2015",10.417,,
"EXPGDP_TOT","GERD as a percentage of GDP","PNG","Papua New Guinea","2016","2016",0.03158,,
"EXPGDP_TOT","GERD as a percentage of GDP","SWZ","Eswatini","2015","2015",0.26754,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SYR","Syrian Arab Republic","2015","2015",83.98261,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYR","Syrian Arab Republic","2015","2015",0.01942,,
"EXPGDP_TOT","GERD as a percentage of GDP","CIV","Côte d'Ivoire","2016","2016",0.06975,,
"EXPGDP_TOT","GERD as a percentage of GDP","AGO","Angola","2016","2016",0.03229,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TTO","Trinidad and Tobago","2017","2017",485.81699,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TTO","Trinidad and Tobago","2018","2018",531.20922,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TTO","Trinidad and Tobago","2019","2019",449.53834,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","TTO","Trinidad and Tobago","2020","2020",590.52778,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BDI","Burundi","2018","2018",23.19512,,
"EXPGDP_TOT","GERD as a percentage of GDP","MRT","Mauritania","2018","2018",0.01019,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AZE","Azerbaijan","2019","2019",1694.46991,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AZE","Azerbaijan","2020","2020",1712.16743,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AZE","Azerbaijan","2021","2021",1728.76393,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BLR","Belarus","2020","2020",1433.59248,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BLR","Belarus","2021","2021",1393.54477,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNG","Mongolia","2020","2020",332.19112,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SAU","Saudi Arabia","2020","2020",435.44058,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SAU","Saudi Arabia","2021","2021",692.33959,,
